1.090559130095784646e+00,-1.140565713928475500e+00,-9.669136981654467000e-01,1.405761650968979648e+00
-5.219607560489663012e-01,-1.065058733017711257e+00,-9.597372424520476120e-01,6.513243793288977512e-01
-5.851903584550444126e-01,-1.257428254619287866e+00,-7.450540631391533442e-01,1.755583101124948697e-01
1.065781628666831043e-01,-1.109854616937168581e+00,-9.584378686974044381e-01,1.071082477714959236e+00
4.896784698354690879e-01,-1.257293726701120828e+00,-7.220877819105346873e-01,5.235484531907871331e-01
-5.595165456946992188e-01,-8.771263507584537988e-01,-7.349502804671322886e-01,5.152360602190184657e-01
1.035001108270058978e+00,-1.068875247196988010e+00,-8.545496714516409575e-01,1.248310063397429115e+00
-4.696473629206821682e-02,-1.134081158678781343e+00,-9.277304694951797881e-01,9.153342547743464896e-01
3.778023302157602070e-01,-1.240341057415477843e+00,-1.026552269950059770e+00,1.173054232441320233e+00
2.341092114056783746e+00,-9.970486667266486025e-01,-5.162771125772386283e-01,1.014063981585209495e+00
-1.905243101942127176e-02,-9.794225217778784742e-01,-7.949299222267610654e-01,7.530056354681533559e-01
6.191700399245692044e-01,-1.110798357825029337e+00,-9.851252036258474343e-01,3.372270974713489355e-01
5.888622697147273266e-01,-1.800984501640600366e-01,1.592561925807557122e-01,1.666626378776506989e+00
4.894772960811585305e-01,-9.868502847721694060e-01,-9.158053065744584664e-01,4.050295472481508785e-01
-3.125492541342714814e-01,-8.762841491688846407e-01,-7.080835683970664318e-01,7.269188491038390543e-02
5.607559030644734266e-01,-1.190370525303971361e+00,-7.493842665326511110e-01,2.951066009121240397e-01
-8.376714013137009918e-01,-8.512976447203304264e-01,-6.250423003967781055e-01,-1.194513855521837364e-01
-5.939359304203640777e-01,-6.110274450881351127e-01,-7.205568098210192174e-01,1.711712673141661534e-01
9.062135132066138077e-01,-9.952965728713577542e-01,-1.113695427129713256e+00,1.477087070452841600e+00
-8.312129157777558008e-01,-9.321545454780963968e-01,-1.046924079040545408e+00,-7.089418048982872866e-01
8.258373604109964239e-01,-1.173772707455645881e+00,-1.099421768057085469e+00,1.516632067944636342e+00
6.212470757179673342e-01,-1.088425866016363042e+00,-1.189484163613105272e+00,1.885876167552397398e+00
1.360154329413472141e+00,-1.184526806293971557e+00,-9.352405852265194275e-01,1.267915746925185827e+00
1.015893904913347967e+00,-1.146194423611925250e+00,-1.099191058838437263e+00,1.201092957696827668e+00
2.902925324005911079e-01,-9.241722078109992911e-01,-9.743865593369195333e-01,1.501189677047551241e+00
7.074753066641564780e-01,-8.535161642176489760e-01,-7.854239657273184294e-01,2.348419603893276142e-01
1.468968007575922607e+00,-8.014986971734986421e-01,-6.914576171992146136e-01,6.888801510588827837e-01
1.361377124488270862e+00,-1.215998242712735156e+00,-8.619193548523310655e-01,1.845621972139329880e+00
1.926780024815880399e+00,1.014520639790980894e-01,-8.038392093469932664e-01,2.221582151998277688e+00
1.003949058467488165e+00,-1.158847506114289549e+00,-8.571265610826601655e-01,2.105333812533927595e+00
-1.336730754929427167e-02,-9.767164125705245503e-01,-8.747065370553355201e-01,1.771746030812922923e+00
2.110813538729852112e-01,-9.967815334625844681e-01,-8.329292153674839883e-01,1.421624572467501679e-01
1.858986232047343146e+00,-1.046150756125126646e+00,-8.158952354021801190e-01,1.075490368522692419e+00
9.046857250754695157e-01,-1.179492265893916869e+00,-8.635919536017427900e-01,9.230304909561912741e-01
-7.573410185133309103e-01,-6.760432180570723482e-01,-6.868317845602370797e-01,7.037300828448948831e-02
1.915736449295512012e-01,-1.187050561924100300e+00,-6.897993016375735253e-01,7.577614914105313959e-01
8.655195800368411518e-01,-1.203906472706713471e+00,-8.809129070821491991e-01,7.220680379061733545e-01
4.787706587112179335e-01,-1.085779630073766100e+00,-8.493981531667043061e-01,7.020760870039252088e-01
-2.617293148841722816e-01,-1.140000128150358671e+00,-8.107235132815773238e-01,5.594255765876320341e-01
7.398981570770144511e-01,-6.710100438585685501e-01,-2.066313462298734471e-01,1.317206183144541631e+00
7.149065239222189838e-01,1.105546819540135450e+00,-2.716436114680292890e-01,2.604193104846314721e+00
1.633572175454409969e-01,-1.170163144259791288e+00,-9.011020596600497479e-01,1.321207250176175130e+00
8.327794959084269255e-01,-1.201548091015496311e+00,-1.236435083308076166e+00,2.202701397094958491e+00
-4.466951879176103701e-01,-8.121543505346935365e-01,-6.968831121743664925e-01,5.182424426800771311e-01
9.699980989537413389e-01,-1.001806093367027639e+00,-1.037583866814858702e+00,1.475245259725827429e+00
1.238006551848799708e+00,-8.317886891055413789e-01,-9.722570253407999408e-01,9.292071794114207250e-01
1.000592057039643379e+00,-9.672665493824335048e-01,-7.759122849003884381e-01,6.328569692665551027e-01
6.474407902729976128e-01,-1.023119924584437790e+00,-1.085399840011304962e+00,1.611933253384228326e+00
