-1.698770629969761914e-01,-7.313840666674543689e-01,-4.826266108118948961e-01,-3.270556390493736115e-02
1.701534261272219295e+00,3.041821847764812681e+00,1.671198001277973133e-01,3.981995202928967359e-01
4.471437958031188598e-01,2.661342627558147544e-01,-1.619643494140155848e+00,-7.295789860218547807e-01
3.632337823058063853e-01,8.482675821779359637e-01,9.664823999667471188e-01,1.918727236665000446e-01
-7.206203186173150144e-01,1.707121371292482093e-01,-7.837143820958268892e-01,-9.128846656386906400e-01
-8.886759406929080063e-01,7.874048117732556085e-01,-6.743459284050828950e-01,-1.366732669892651186e+00
-7.278588827220685564e-01,1.368730726028602573e+00,1.917841999141303599e+00,1.738407519197005535e-01
-1.122558962087153223e+00,9.509217550119497542e-01,1.616227312741816691e-01,-5.770966779365110932e-01
5.347436881587003255e-01,1.220296351410442348e+00,-6.616098789670162850e-01,-2.779883499905946742e+00
-1.026216397577906170e+00,1.433573549317202156e+00,6.954656175775499882e-01,-3.546910296884960845e-01
-3.681922799236137522e-01,2.939935174425424069e+00,1.756778875763808756e+00,1.059157303845237763e+00
-1.158452678927540891e+00,6.344940125208117232e-01,5.722784546298886887e-01,4.320619699136665076e-02
-1.554585648514859697e+00,2.537160425987440071e+00,1.162599283019511986e-01,-1.667941719060248573e+00
-3.708646388956325923e-01,-1.913804915459817568e+00,8.554316350332079599e-01,9.595431693880500656e-01
9.655877393651855767e-02,-1.473946848629264172e+00,2.695555833833569379e-02,3.258286300560112592e-01
-4.670185270985831028e-01,-1.004783100181880773e+00,1.059684915711565534e+00,6.827710781170817089e-01
1.245322188791072815e+00,-1.708527484519773099e+00,2.678991787395466617e-01,1.151298532292221788e+00
-6.932183385900204664e-01,-1.233819989642122028e+00,2.349872878462184178e-01,4.108297974151887966e-02
-5.730717596541765602e-01,-1.125539490360837558e+00,1.239549621510446231e+00,6.436126227573746306e-01
1.078599956916584057e+00,3.530944883718271921e-02,2.183203456804870157e+00,1.378942886180801963e+00
7.929728272299565450e-01,-3.333924619214732044e-01,-2.450662188052709634e-01,-1.852451174155023694e-01
-3.658228341636292069e-01,-1.037014090019836354e+00,2.686046382268278965e-01,1.727446097648905471e-02
4.112189909774452090e+00,-1.378657981217915385e+00,3.820625648549321518e+00,-3.475609718539315107e+00
